id_venta;fecha;id_cliente;id_producto;id_tienda;id_promocion;cantidad;precio_unitario;descuento
V0026709;2025-08-18;C01000;P0152;T003;PR014;2;17.12;0.05
V0023598;2024-04-20;C00502;P0161;T010;PR000;2;13.03;0.0
V0013512;24/08/2025;C04121;P0075;T006;PR000;5;3.89;0.0
V0018751;2024-06-28;C00394;P0022;T007;PR000;2;10.73;0.0
V0018495;22/05/2024;C00534;P0278;T009;PR000;3;25.74;0.0
V0026137;2024-05-15;C02970;P0097;T007;PR038;2;18.44;
V0028496;2025-07-28;C00334;P0177;T008;PR000;1;15.74;0.0
V0020307;2024-11-09;C02318;P0027;T002;PR000;1;34.92;0.0
V0002245;2025-07-04;C02887;P0245;T004;PR040;1;18.66;0.2
V0021194;24/03/2024;C03942;P0102;T004;PR000;2;17.86;0.0
V0013806;2025-07-05;C00627;P0432;T009;PR040;1;16.65;0.2
V0021126;2025-01-09;C03052;P0135;T008;PR000;1;12.92;0.0
V0003934;05/11/2025;C00409;P0428;T011;PR000;3;40.71;0.0
V0029387;2024-06-09;C02654;P0079;T011;PR000;1;14.21;0.0
V0008073;2024-04-08;C01495;P0446;T015;PR031;2;25.65;0.1
V0027965;15 de June de 2024;C00568;P0389;T009;PR000;1;47.59;0.0
V0018964;2024-03-11;C00229;P0307;T015;PR000;2;24.99;0.0
V0006279;22/12/2025;C00813;P0362;T007;PR000;3;5.95;0.0
V0018949;2024-04-19;C03544;P0491;T002;PR000;1;23.71;0.0
V0027252;19/06/2024;C02906;P0163;T013;PR035;1;40.29;0.15
V0018561;19/08/2025;C01621;P0088;T004;PR014;2;12.69;0.05
V0027001;14/07/2024;C01056;P0405;T007;PR000;1;15.78;0.0
V0013663;04/07/2024;C01114;P0483;T009;PR000;1;23.86;0.0
V0028644;27/05/2025;C04396;P0251;T008;PR000;2;27.76;0.0
V0015231;04/11/2024;C04419;P0227;T014;PR000;3;35.16;0.0
V0029533;11/09/2025;C01608;P0462;T012;PR026;1;16.69;0.15
V0013013;01 de May de 2025;C03683;P0467;T011;PR006;1;10.57;0.2
V0022817;03/08/2024;C03151;P0404;T009;PR000;1;72.79;0.0
V0002481;29/03/2025;C02654;P0255;T007;PR000;3;16.89;0.0
V0013705;10/10/2025;C00678;P0243;T014;PR000;1;18.02;0.0
V0006021;09/10/2024;C01547;P0177;T013;PR000;2;16.55;
V0011524;2025-07-10;C02465;P0089;T009;PR000;1;27.91;0.0
V0018717;2024-11-18;C04067;P0483;T005;PR000;1;22.85;0.0
V0016234;02/02/2025;C02334;P0451;T002;PR000;1;29.53;0.0
V0006856;2025-07-08;C00872;P0093;T006;PR040;1;16.42;0.2
V0025073;22/02/2024;C04122;P0128;T002;PR000;1;61.64;0.0
V0023725;11/12/2024;C04685;P0362;T010;PR019;1;6.22;0.1
V0003005;2024-03-27;C00706;P0098;T013;PR000;2;11.1;0.0
V0028703;05/07/2025;C01502;P0451;T015;PR000;1;29.8;0.0
V0007120;07/04/2025;C03942;P0093;T010;PR000;3;16.27;0.0
V0011432;2024-09-03;C01601;P0163;T004;PR000;1;38.12;0.0
V0006892;2024-03-09;C00743;P0152;T001;PR000;3;16.78;0.0
V0000976;25/11/2025;C00208;P0271;T010;PR000;2;7.83;0.0
V0009025;2024-08-24;C02654;P0375;T003;PR000;1;29.46;0.0
V0025738;27/07/2024;C03250;P0309;T006;PR000;6;15.15;0.0
V0010059;2024-04-02;C01322;P0286;T001;PR000;1;22.08;
V0027006;09/03/2025;C04693;P0332;T009;PR000;1;26.64;0.0
V0003658;23/07/2024;C03975;P0421;T001;PR000;2;19.56;0.0
V0022877;18/09/2025;C03166;P0267;T007;PR000;1;25.73;
V0011854;04/06/2025;C02587;P0276;T015;PR000;5;38.54;0.0
V0000849;04/01/2024;C04272;P0292;T009;PR000;2;16.54;
V0002196;25/02/2025;C00299;P0033;T007;PR000;3;21.85;0.0
V0028547;2024-07-08;C02819;P0027;T002;PR000;2;32.77;0.0
V0017004;13/01/2024;C00927;P0390;T005;PR000;1;44.13;0.0
V0027032;2025-04-16;C03025;P0147;T001;PR000;2;13.91;0.0
V0017564;22/06/2024;C02545;P0368;T006;PR000;1;11.71;0.0
V0027977;2025-03-05;C03067;P0386;T006;PR000;3;7.69;0.0
V0029453;2024-06-26;C02074;P0404;T002;PR000;6;68.96;0.0
V0001819;21/12/2025;C03706;P0181;T009;PR000;1;28.23;0.0
V0022090;06 de February de 2025;C04670;P0489;T004;PR000;2;14.68;0.0
V0022304;2024-05-22;C01145;P0309;T015;PR000;1;15.87;0.0
V0026081;13/01/2025;C02059;P0235;T003;PR000;1;9.8;0.0
V0024970;13/12/2025;C02654;P0432;T015;PR000;1;17.44;0.0
V0000403;2024-11-24;C04006;P0335;T007;PR000;3;20.53;0.0
V0007714;25/11/2024;C02436;P0247;T003;PR000;2;20.45;0.0
V0009892;14/12/2024;C00331;P0339;T013;PR000;3;9.25;0.0
V0020543;2024-07-29;C01434;P0074;T011;PR000;2;27.11;0.0
V0013868;2024-05-19;C02398;P0474;T001;PR000;1;8.0;0.0
V0024760;10 de March de 2025;C00107;P0152;T011;PR000;1;17.74;0.0
V0022953;31/10/2025;C04256;P0494;T015;PR000;1;19.05;0.0
V0026064;2025-07-09;C03565;P0028;T011;PR040;2;25.95;0.2
V0023793;2024-03-29;C01120;P0134;T001;PR031;2;105.16;
V0022092;2024-11-06;C01648;P0188;T001;PR000;1;73.23;0.0
V0011860;2024-01-05;C01151;P0477;T009;PR003;2;9.6;0.2
V0027566;19/08/2024;C02679;P0318;T003;PR000;1;22.57;0.0
V0007662;2025-05-25;C01082;P0078;T009;PR000;1;14.76;0.0
V0015743;05/08/2024;C01748;P0418;T012;PR000;1;13.29;0.0
V0017093;21/12/2024;C02505;P0156;T005;PR000;1;25.46;0.0
V0002117;2025-05-25;C02749;P0060;T005;PR000;1;17.75;0.0
V0010490;23 de October de 2025;C00829;P0291;T008;PR028;1;24.07;0.05
V0024479;2025-06-04;C04768;P0339;T004;PR000;3;9.27;0.0
V0020451;18 de August de 2025;C01627;P0011;T015;PR000;1;24.24;0.0
V0012993;27/02/2025;C01502;P0283;T015;PR000;1;8.4;0.0
V0023709;10 de August de 2024;C03538;P0249;T011;PR000;1;13.2;0.0
V0014906;2024-08-11;C00607;P0171;T011;PR039;2;22.98;0.05
V0017180;2025-10-16;C02125;P0078;T002;PR000;2;15.15;0.0
V0025934;15/02/2024;C01523;P0500;T001;PR000;3;39.55;0.0
V0017487;03 de September de 2024;C04247;P0148;T009;PR000;1;5.99;0.0
V0007283;2025-07-11;C00802;P0074;T001;PR000;1;26.15;0.0
V0017478;2024-09-06;C02100;P0086;T003;PR000;4;17.06;0.0
V0017360;2025-12-10;C01808;P0064;T002;PR000;4;23.47;0.0
V0022946;2024-01-29;C02354;P0060;T011;PR000;2;19.07;0.0
V0013820;2024-09-29;C00469;P0359;T004;PR000;1;22.72;0.0
V0015379;2025-10-10;C01804;P0227;T005;PR000;4;33.55;0.0
V0018110;27/07/2024;C01601;P0317;T014;PR000;2;17.56;0.0
V0012220;2024-07-27;C00165;P0096;T015;PR000;1;12.03;0.0
V0004661;04/11/2025;C04154;P0134;T007;PR001;2;107.18;
V0029050;2024-04-06;C03687;P0474;T004;PR000;1;8.11;0.0
V0029724;2025-03-12;C02805;P0043;T002;PR000;1;30.32;0.0
V0023757;04/07/2024;C04067;P0398;T010;PR000;2;12.43;0.0
V0027124;30/06/2024;C01982;P0226;T009;PR000;1;8.68;0.0
V0009153;2025-04-13;C01407;P0400;T004;PR000;1;12.05;0.0
V0006145;20/04/2024;C00013;P0163;T006;PR000;1;39.47;0.0
V0019925;2024-12-17;C04316;P0377;T001;PR000;1;32.4;
V0013941;19/07/2024;C00628;P0439;T013;PR000;1;30.55;0.0
V0024299;14/02/2025;C00230;P0381;T003;PR000;2;27.51;0.0
V0007144;2024-06-30;C03241;P0099;T013;PR020;1;23.34;0.2
V0026279;2025-11-25;C03154;P0135;T002;PR000;3;12.63;0.0
V0019687;2025-08-30;C01502;P0292;T014;PR014;3;15.84;0.05
V0009449;2024-07-23;C01478;P0221;T006;PR000;1;16.62;0.0
V0010833;13/12/2025;C02654;P0168;T014;PR000;1;15.76;0.0
V0004294;2024-07-24;C04064;P0338;T004;PR000;2;21.01;0.0
V0013033;07/08/2024;C01020;P0481;T007;PR000;2;18.09;0.0
V0003108;2024-10-25;C00795;P0288;T013;PR000;1;16.35;0.0
V0021507;2024-05-22;C01559;P0258;T005;PR000;4;17.02;0.0
V0020677;2025-06-08;C04352;P0064;T014;PR000;1;23.51;0.0
V0000150;2025-02-17;C03683;P0255;T005;PR000;2;16.08;0.0
V0017717;01 de November de 2025;C00706;P0372;T006;PR000;3;12.23;0.0
V0002616;2024-07-12;C03942;P0135;T001;PR000;2;12.99;0.0
V0029236;2024-05-26;C01074;P0449;T013;PR000;2;46.25;0.0
V0006368;04/10/2024;C01784;P0018;T013;PR000;1;16.41;0.0
V0019790;2024-05-07;C01467;P0089;T005;PR000;1;27.6;0.0
V0021888;01/07/2025;C03557;P0331;T013;PR000;1;6.91;0.0
V0010330;2025-08-09;C03586;P0378;T006;PR000;1;8.16;0.0
V0016671;15/07/2025;C00061;P0406;T010;PR000;1;11.6;0.0
V0006079;2024-07-13;C03908;P0362;T010;PR000;1;6.3;0.0
V0001873;03/05/2024;C01777;P0105;T005;PR000;1;25.27;0.0
V0000223;28/11/2024;C00011;P0331;T004;PR000;1;7.13;0.0
V0006522;07/09/2024;C01502;P0282;T005;PR000;1;19.92;0.0
V0005161;2024-01-08;C04750;P0381;T010;PR003;1;27.28;0.2
V0010578;2025-05-18;C02237;P0197;T013;PR002;1;11.02;0.2
V0013222;18/06/2024;C01694;P0461;T004;PR000;4;14.62;0.0
V0025134;2025-02-02;C01913;P0317;T014;PR000;3;17.95;0.0
V0011522;2024-01-12;C04529;P0385;T003;PR000;2;25.63;0.0
V0018366;2025-01-06;C04941;P0097;T002;PR000;1;17.88;0.0
V0016643;31/10/2024;C04918;P0153;T003;PR000;5;12.28;0.0
V0008331;20/10/2025;C01913;P0438;T001;PR028;3;21.09;0.05
V0008376;03/07/2025;C01554;P0390;T007;PR040;1;41.96;0.2
V0001661;29/01/2024;C04195;P0028;T004;PR000;1;26.95;0.0
V0000548;2025-08-04;C00863;P0109;T013;PR000;2;33.62;
V0020778;05/08/2025;C04410;P0469;T004;PR000;1;26.0;0.0
V0017032;2025-05-20;C00927;P0133;T013;PR000;3;24.11;0.0
V0028522;28/11/2025;C02935;P0375;T012;PR000;4;26.11;0.0
V0022891;2025-08-15;C04316;P0362;T015;PR000;3;6.43;0.0
V0011665;2024-07-02;C04446;P0375;T007;PR000;1;26.93;0.0
V0019771;22 de October de 2024;C03866;P0481;T008;PR000;1;18.77;0.0
V0028066;2024-09-26;C04803;P0362;T008;PR000;1;5.51;0.0
V0000771;03/01/2025;C02654;P0089;T006;PR000;1;26.62;0.0
V0007501;2025-12-10;C01008;P0246;T001;PR000;1;24.13;0.0
V0024122;13/04/2025;C01601;P0292;T003;PR000;4;16.21;0.0
V0010796;23/08/2024;C01984;P0009;T004;PR039;2;13.39;0.05
V0008003;2025-12-04;C02965;P0461;T008;PR000;1;14.15;0.0
V0008163;18/06/2025;C03687;P0332;T012;PR040;6;27.96;0.2
V0018590;23 de July de 2024;C01502;P0104;T012;PR000;5;18.86;0.0
V0028518;10/11/2025;C02802;P0343;T006;PR000;1;12.86;0.0
V0006356;2024-09-21;C01118;P0377;T011;PR000;2;32.46;0.0
V0016233;2025-01-12;C00502;P0362;T001;PR000;1;6.06;0.0
V0010665;2024-12-22;C00795;P0092;T001;PR000;2;34.99;0.0
V0002136;23/11/2025;C02749;P0480;T010;PR000;3;31.21;0.0
V0024497;23/07/2024;C02414;P0158;T014;PR000;2;22.25;0.0
V0013776;2024-09-09;C00152;P0064;T008;PR000;1;22.23;0.0
V0011798;2025-05-18;C02998;P0026;T008;PR000;4;27.39;0.0
V0028173;2025-10-25;C02587;P0469;T013;PR000;2;26.9;0.0
V0028605;2024-04-13;C04325;P0148;T010;PR000;3;6.29;0.0
V0004323;2024-06-26;C02255;P0171;T014;PR000;2;22.82;0.0
V0011467;07/12/2025;C04304;P0099;T001;PR033;1;25.09;0.05
V0020344;2025-07-28;C00229;P0338;T004;PR000;1;19.6;0.0
V0007668;22/09/2024;C01056;P0164;T004;PR000;1;413.2;0.0
V0005937;03/10/2024;C01085;P0426;T007;PR000;2;12.62;0.0
V0021740;17/12/2024;C02779;P0357;T015;PR000;1;13.53;0.0
V0024192;28/05/2025;C01601;P0439;T008;PR000;4;30.92;
V0019744;21/02/2025;C00153;P0426;T015;PR000;3;11.58;0.0
V0005611;27/07/2025;C01020;P0365;T007;PR000;1;36.34;0.0
V0008474;15/02/2024;C03255;P0125;T012;PR008;1;20.41;0.15
V0025682;2025-08-27;C04329;P0023;T008;PR005;1;23.82;0.15
V0012676;2024-02-19;C01579;P0071;T009;PR000;1;18.7;0.0
V0019949;2024-02-04;C04183;P0115;T010;PR000;5;16.59;0.0
V0023087;23/04/2024;C03908;P0034;T003;PR000;1;21.52;0.0
V0022342;2024-06-03;C04293;P0308;T015;PR000;2;24.95;0.0
V0005760;04/07/2024;C00134;P0254;T003;PR018;1;36.71;0.1
V0008789;07/11/2024;C02528;P0153;T011;PR000;3;12.52;0.0
V0027064;2025-05-14;C03935;P0093;T014;PR000;2;16.81;0.0
V0027790;30/10/2025;C02476;P0375;T012;PR000;1;25.62;0.0
V0023060;18/01/2025;C01785;P0458;T009;PR000;1;77.84;0.0
V0019360;25/01/2025;C02893;P0343;T009;PR000;3;12.81;0.0
V0021659;28/08/2024;C00556;PX0262;T007;PR000;2;71.22;0.0
V0023869;12/08/2025;C00832;P0496;T001;PR000;1;28.1;0.0
V0012605;2024-04-09;C02330;P0069;T006;PR000;4;17.7;0.0
V0009710;2024-08-13;C02905;P0151;T009;PR039;4;12.58;0.05
V0024623;29/03/2024;C01045;P0104;T014;PR031;1;18.29;
V0025832;29/06/2024;C00024;P0500;T002;PR000;5;42.11;0.0
V0009308;2025-03-18;C02880;P0132;T011;PR000;5;15.34;0.0
V0019286;21/04/2024;C04443;P0496;T003;PR009;1;28.81;0.25
V0007571;2024-04-02;C04051;P0154;T002;PR000;2;19.02;0.0
V0023103;2024-04-15;C00753;P0496;T003;PR000;60;27.28;0.0
V0018549;07/04/2025;C01136;P0022;T008;PR000;1;9.96;0.0
V0010678;2024-09-28;C04245;P0461;T013;PR000;1;13.8;0.0
V0011458;2025-11-02;C03019;P0181;T005;PR000;1;29.63;0.0
V0024127;24/06/2025;C02105;P0439;T004;PR000;2;30.43;0.0
V0020839;21/02/2024;C02587;P0336;T010;PR000;5;13.37;0.0
V0029272;2025-11-01;C03581;P0152;T003;PR000;2;17.24;0.0
V0008462;2024-11-16;C01103;P0485;T012;PR010;2;46.89;0.15
V0021349;2024-08-11;C01502;P0423;T015;PR000;1;64.19;0.0
V0001753;27/05/2025;C03777;P0389;T003;PR000;2;46.4;0.0
V0022190;2025-07-01;C01425;P0011;T012;PR000;2;25.78;0.0
V0016468;15/08/2024;C01056;P0446;T005;PR039;2;25.5;0.05
V0017805;2024-09-28;C01260;P0122;T008;PR000;1;12.01;
V0003330;2024-05-15;C04843;P0114;T003;PR000;1;14.48;0.0
V0017481;2025-03-25;C01056;P0254;T014;PR016;1;35.68;0.05
V0010796;11/12/2025;C00107;P0094;T001;PR000;1;7.81;0.0
V0007529;2024-11-18;C04191;P0161;T009;PR030;1;13.04;0.15
V0025736;29 de December de 2025;C01336;P0421;T013;PR000;5;21.46;0.0
V0000980;2024-05-31;C02579;P0292;T015;PR000;2;15.83;0.0
V0001896;09/08/2025;C01372;P0362;T008;PR000;2;5.87;0.0
V0029192;27/11/2025;C00080;P0073;T001;PR000;2;36.19;0.0
V0018765;08/06/2025;C00669;P0394;T004;PR000;2;18.09;0.0
V0028969;08/04/2024;C04107;P0288;T003;PR000;3;16.2;0.0
V0029861;2024-09-03;C00576;P0340;T002;PR000;2;63.22;0.0
V0014860;18/03/2024;C01074;P0130;T010;PR000;3;21.08;0.0
V0009868;02/04/2025;C00695;P0111;T010;PR016;2;17.11;0.05
V0002954;2024-10-17;C04716;P0085;T013;PR000;2;14.79;0.0
V0022926;20/05/2024;C03221;P0359;T005;PR000;1;23.86;
V0028241;2024-07-24;C04241;P0331;T004;PR000;1;6.54;0.0
V0016345;02/03/2025;C03942;P0321;T003;PR000;3;32.27;0.0
V0015799;01/03/2025;C03804;P0322;T012;PR000;1;17.11;0.0
V0004585;2024-07-07;C00334;P0227;T006;PR000;1;34.96;0.0
V0010539;16/07/2025;C02095;P0372;T005;PR000;1;11.29;0.0
V0009561;2024-03-20;C02622;P0194;T004;PR000;1;18.03;0.0
V0028262;19/04/2025;C00417;P0471;T008;PR000;6;14.67;0.0
V0020645;2024-11-25;C01894;P0014;T015;PR011;3;18.23;0.2
V0015292;22 de April de 2024;C00107;P0432;T006;PR000;2;17.86;
V0006446;2025-04-27;C02587;P0171;T005;PR000;5;23.2;0.0
V0010934;2025-05-28;C02654;P0368;T009;PR000;4;12.9;0.0
V0024589;04/12/2024;C04114;P0338;T013;PR000;4;19.33;0.0
V0013630;10/08/2025;C02654;P0341;T012;PR000;2;9.43;0.0
V0001966;2025-01-06;C03271;P0224;T010;PR000;1;37.74;0.0
V0024228;01/08/2024;C01002;P0171;T011;PR000;5;23.07;0.0
V0002749;2025-12-10;C03352;P0005;T008;PR000;2;16.2;
V0015097;28/03/2024;C01508;P0071;T012;PR000;1;18.76;0.0
V0023390;06/12/2025;C02383;P0185;T004;PR000;2;18.34;0.0
V0012705;2025-07-27;C04617;P0142;T001;PR000;5;19.88;0.0
V0019451;2024-04-06;C01420;P0449;T001;PR000;3;47.87;0.0
V0007629;2025-01-14;C00795;P0384;T009;PR000;4;41.2;0.0
V0015849;28/01/2024;C01627;P0177;T005;PR000;1;15.85;0.0
V0021638;20/03/2025;C03685;P0027;T015;PR016;1;31.35;0.05
V0015014;2024-10-12;C04982;P0237;T006;PR000;1;33.02;0.0
V0004584;2025-01-06;C00745;P0473;T001;PR000;1;38.93;0.0
V0015808;06/07/2024;C00932;P0298;T002;PR000;1;39.42;
V0023001;31/01/2025;C03978;P0167;T002;PR000;2;38.9;0.0
V0011839;14/08/2025;C00706;P0215;T009;PR000;1;45.6;0.0
V0007880;2024-06-30;C01925;P0153;T006;PR000;5;12.92;0.0
V0006684;2025-02-13;C01601;P0261;T009;PR000;3;11.61;0.0
V0027818;2024-10-01;C02155;P0282;T006;PR000;2;19.85;0.0
V0011659;15 de July de 2025;C00423;P0087;T013;PR000;2;6.85;0.0
V0016262;2025-06-19;C03050;P0115;T013;PR040;5;17.03;0.2
V0003841;17/06/2025;C01502;P0001;T002;PR040;1;11.72;0.2
V0006438;19/10/2024;C01287;P0061;T013;PR000;1;25.27;0.0
V0011723;31/03/2025;C03506;P0480;T012;PR000;1;30.46;0.0
V0004317;2025-05-11;C03275;P0043;T015;PR000;2;29.63;0.0
V0009065;2025-06-03;C02192;P0171;T008;PR000;2;24.18;0.0
V0024964;07/03/2025;C02072;P0008;T014;PR000;1;11.99;0.0
V0004248;15 de July de 2024;C03867;P0461;T006;PR018;1;14.44;
V0016644;2024-02-17;C00894;P0421;T003;PR037;6;20.08;0.25
V0020932;2025-12-14;C04616;P0075;T013;PR000;1;3.95;0.0
V0019432;2024-02-22;C01002;P0212;T002;PR000;1;27.52;0.0
V0026221;2025-11-07;C04638;P0451;T011;PR000;4;29.39;0.0
V0005782;10 de April de 2025;C03856;P0307;T013;PR000;1;24.41;
V0017837;24/02/2025;C01850;P0438;T009;PR000;4;19.33;0.0
V0007936;2025-08-28;C00288;P0390;T007;PR014;1;41.86;0.05
V0026499;03/07/2025;C00618;P0046;T001;PR000;1;11.03;0.0
V0015087;2025-01-19;C02368;P0372;T004;PR000;1;11.13;0.0
V0021431;08/10/2024;C02237;P0008;T003;PR000;2;13.18;0.0
V0013235;2024-01-03;C01085;P0163;T012;PR000;6;37.18;0.0
V0024163;16/07/2024;C02469;P0343;T001;PR000;1;12.09;0.0
V0004178;09/12/2025;C02441;P0409;T003;PR000;3;28.67;0.0
V0010925;2024-07-27;C04378;P0322;T001;PR000;3;17.98;0.0
V0029001;16/07/2025;C03861;P0086;T008;PR000;1;16.97;
V0010322;06/01/2025;C01074;P0469;T012;PR000;2;27.72;0.0
V0003282;19/08/2024;C01153;P0494;T003;PR000;1;20.02;0.0
V0000956;27/12/2025;C03296;P0059;T005;PR000;3;39.21;0.0
V0005784;2024-02-08;C01815;P0469;T005;PR000;1;26.29;0.0
V0029995;2025-03-14;C02128;P0069;T015;PR000;1;16.88;0.0
V0024717;14/12/2024;C00944;P0346;T002;PR019;2;6.1;0.1
V0005464;2024-03-09;C01056;P0336;T015;PR023;4;13.65;0.25
V0028795;2024-06-29;C03411;P0494;T013;PR035;1;18.21;0.15
V0021023;13/06/2025;C02726;P0337;T005;PR000;1;8.17;0.0
V0011558;2024-04-07;C00743;P0340;T010;PR000;2;61.78;0.0
V0025410;13/08/2025;C04111;P0227;T009;PR000;2;34.93;0.0
V0008116;2025-04-20;C01371;P0064;T004;PR000;2;23.21;0.0
V0020200;02/04/2024;C04529;P0254;T014;PR031;1;34.85;0.1
V0025207;2024-08-02;C01610;PX0054;T012;PR000;1;11.98;0.0
V0002463;2024-04-30;C01194;P0186;T008;PR000;1;11.44;0.0
V0023871;2025-08-10;C04395;P0121;T005;PR000;1;42.19;0.0
V0010911;2025-01-25;C03153;P0215;T007;PR000;1;48.05;0.0
V0029843;03/01/2024;C02909;P0298;T009;PR000;1;43.06;0.0
V0016504;2025-02-02;C04651;P0022;T009;PR000;1;10.32;
V0013455;2024-12-23;C04740;P0059;T011;PR000;1;39.75;0.0
V0010264;04/05/2025;C00753;P0181;T015;PR006;3;29.62;0.2
V0028093;2024-01-28;C03995;P0284;T014;PR000;3;20.83;0.0
V0010950;2024-01-28;C04210;P0014;T010;PR000;3;17.89;0.0
V0009762;26/09/2024;C00104;P0221;T008;PR000;2;16.67;0.0
V0003141;2025-06-09;C04316;P0058;T007;PR000;1;14.0;0.0
V0025806;23 de May de 2025;C02414;P0368;T013;PR000;1;12.82;0.0
V0027440;28/07/2024;C01837;P0470;T006;PR000;1;12.39;
V0002985;01/07/2024;C04786;P0220;T006;PR004;1;13.01;0.1
V0022560;2025-06-05;C00562;P0197;T001;PR000;1;11.21;0.0
V0027007;22 de January de 2024;C01492;P0438;T008;PR000;1;20.86;0.0
V0002440;16 de February de 2025;C02528;P0245;T008;PR000;1;19.06;0.0
V0026003;2024-11-24;C03376;P0333;T002;PR000;1;15.19;0.0
V0016988;11/07/2024;C00590;P0389;T015;PR018;2;48.31;0.1
V0002110;2025-01-15;C00696;P0390;T002;PR000;2;44.86;0.0
V0002939;01/07/2024;C01535;P0028;T004;PR004;1;27.06;0.1
V0003613;24/02/2025;C04764;P0107;T004;PR000;2;16.99;0.0
V0029814;2024-05-10;C02587;P0075;T001;PR000;2;3.89;0.0
V0019346;2024-11-10;C00654;P0322;T010;PR000;1;18.11;0.0
V0018128;07/01/2025;C01425;P0421;T002;PR000;1;21.2;0.0
V0009759;2024-01-26;C04175;P0439;T003;PR024;5;30.48;0.1
V0017912;2025-04-09;C01777;P0283;T007;PR000;4;8.96;0.0
V0028497;2025-07-16;C04112;P0113;T013;PR000;4;46.84;0.0
V0020312;2025-12-11;C03427;P0254;T006;PR000;3;35.98;0.0
V0019332;21/06/2024;C03407;P0167;T012;PR000;1;37.43;0.0
V0024542;25/06/2024;C02100;P0181;T010;PR004;1;29.33;0.1
V0018443;2024-08-16;C01026;P0339;T011;PR000;3;9.54;0.0
V0028447;2025-10-28;C01761;P0156;T015;PR000;2;24.24;0.0
V0015254;2024-11-11;C03096;P0060;T014;PR000;3;17.39;0.0
V0026664;2024-08-14;C04865;P0075;T002;PR000;1;3.93;0.0
V0016981;2025-07-12;C01663;P0441;T010;PR000;1;11.73;0.0
V0005931;2024-01-30;C00721;P0355;T004;PR000;3;19.74;0.0
V0005508;08/02/2025;C00916;P0033;T010;PR034;1;21.26;0.05
V0000392;08/12/2024;C00107;P0406;T001;PR000;1;11.41;0.0
V0016560;2025-04-20;C01056;P0181;T011;PR000;2;27.57;0.0
V0008215;2025-07-07;C00927;P0377;T005;PR000;1;31.67;0.0
V0028056;01/09/2024;C01594;P0105;T001;PR000;2;25.22;0.0
V0028701;2025-04-29;C00394;P0350;T010;PR006;2;19.86;0.2
V0012478;18/01/2025;C01601;P0060;T005;PR000;1;18.31;0.0
V0004736;2024-04-28;C04901;P0313;T015;PR000;1;37.53;0.0
V0015238;2025-07-18;C02587;P0014;T008;PR000;2;18.46;0.0
V0015786;2025-11-22;C04886;P0251;T009;PR000;2;26.78;0.0
V0013874;02/07/2025;C04316;P0115;T011;PR000;1;17.14;0.0
V0026564;2024-07-14;C04800;P0138;T010;PR018;1;14.07;0.1
V0021839;29/11/2024;C04832;P0185;T013;PR000;4;19.04;0.0
V0004565;2024-10-26;C01850;P0038;T011;PR000;1;31.68;0.0
V0015836;29/01/2024;C01962;P0113;T008;PR000;2;50.56;0.0
V0003659;14/11/2024;C00465;P0319;T003;PR030;1;11.42;0.15
V0022837;2024-09-22;C02171;P0449;T004;PR000;5;49.62;0.0
V0018955;04/01/2024;C01255;P0025;T003;PR000;1;16.86;0.0
V0006040;23/09/2025;C03296;P0074;T001;PR000;3;27.42;0.0
V0012322;05/05/2024;C03886;P0500;T013;PR000;3;37.34;0.0
V0023220;2024-12-31;C00590;P0309;T015;PR000;1;15.35;0.0
V0002903;2025-07-31;C04768;P0500;T014;PR000;2;39.41;0.0
V0010735;04/04/2025;C02298;P0033;T014;PR000;1;21.95;0.0
V0002041;25/05/2024;C04184;P0331;T001;PR000;1;7.4;0.0
V0001519;15 de April de 2025;C01056;P0049;T014;PR000;2;38.84;0.0
V0026624;2025-07-19;C00228;P0298;T008;PR000;4;39.87;0.0
V0025630;2025-09-30;C00158;P0061;T003;PR022;1;25.36;0.15
V0002486;27/08/2024;C00181;P0271;T015;PR000;1;7.56;0.0
V0002353;27/01/2024;C04067;P0375;T009;PR000;2;27.5;0.0
V0003084;07/04/2025;C04691;P0483;T012;PR000;1;22.94;0.0
V0017415;05/07/2024;C04525;P0271;T009;PR004;1;7.5;0.1
V0009269;29/07/2025;C04430;P0481;T010;PR000;1;18.84;0.0
V0014708;2025-06-02;C04149;P0026;T008;PR000;3;26.36;0.0
V0026702;26/07/2025;C01840;P0386;T015;PR000;4;7.38;0.0
V0010334;2025-03-16;C02132;P0404;T007;PR000;4;78.02;0.0
V0010107;03/05/2025;C02571;P0089;T011;PR006;1;27.98;0.2
V0007447;04/06/2024;C04115;P0458;T014;PR000;1;75.8;0.0
V0018804;2025-08-11;C00974;P0296;T002;PR000;2;15.44;0.0
V0018608;13/06/2025;C02195;P0318;T009;PR000;1;23.6;0.0
V0012714;2025-12-21;C01171;P0250;T009;PR000;2;23.7;0.0
V0011940;13/07/2024;C04750;P0485;T002;PR000;1;46.92;0.0
V0007462;09/09/2024;C01058;P0103;T011;PR000;2;17.76;0.0
V0005591;29/08/2025;C00590;P0121;T009;PR000;2;40.49;0.0
V0007864;2024-02-24;C03810;P0382;T012;PR000;2;36.22;0.0
V0016081;27/04/2025;C02656;P0111;T008;PR000;5;17.2;0.0
V0014427;27/01/2025;C03290;P0134;T010;PR000;2;106.5;0.0
V0005457;2024-05-25;C01392;P0049;T007;PR000;4;38.39;0.0
V0006353;2024-05-22;C01502;P0034;T004;PR000;5;22.21;0.0
V0019610;20/08/2025;C00403;P0069;T004;PR014;5;17.77;0.05
