id_cliente;recencia_dias;frecuencia_boletas;monto_total;ticket_promedio;categorias_distintas;promo_rate;online_rate;segmento_programa;abandono;probabilidad_abandono;nivel_riesgo
C00285;108;1;227.32800000000003;227.32800000000003;1;1.0;0.0;Plata;1;0.6872232348454111;Medio
C03614;252;1;162.89999999999998;162.89999999999998;1;0.0;0.0;Bronce;1;0.6872232348454111;Medio
C03620;38;1;195.21;195.21;1;0.0;0.0;Bronce;0;0.6872232348454111;Medio
C03656;263;1;152.76;152.76;1;0.0;0.0;Bronce;0;0.6872232348454111;Medio
C03877;441;2;170.85999999999999;85.42999999999999;2;0.0;0.0;Plata;1;0.6872232348454111;Medio
C00652;29;2;206.74;103.37;1;0.0;0.0;Bronce;1;0.6872232348454111;Medio
C04518;53;1;96.06;96.06;1;0.0;0.0;Bronce;1;0.6872232348454111;Medio
C04007;63;2;163.24;81.62;2;0.0;0.0;Plata;0;0.6872232348454111;Medio
C03400;66;2;216.268;108.134;1;0.5;0.0;Bronce;1;0.6872232348454111;Medio
C03413;237;1;101.91;101.91;1;0.0;0.0;Bronce;1;0.6872232348454111;Medio
C01014;205;1;94.17;94.17;1;0.0;0.0;Oro;1;0.6872232348454111;Medio
C03466;289;2;189.286;94.643;2;0.5;0.0;Bronce;1;0.6872232348454111;Medio
C00919;528;1;139.59;139.59;1;0.0;0.0;Bronce;1;0.6872232348454111;Medio
C00922;353;2;184.07;92.035;1;0.0;0.5;Bronce;1;0.6872232348454111;Medio
C01088;496;2;183.11;91.555;2;0.0;0.0;Plata;1;0.6872232348454111;Medio
C03346;139;2;215.32;107.66;2;0.5;0.0;Plata;1;0.6872232348454111;Medio
C01061;167;2;224.07;112.035;2;0.0;0.0;Plata;0;0.6872232348454111;Medio
C03368;181;1;95.55;95.55;1;0.0;0.0;Bronce;1;0.6872232348454111;Medio
C04627;150;2;227.32999999999998;113.66499999999999;2;0.0;0.0;Plata;0;0.6872232348454111;Medio
C04637;393;2;180.85500000000002;90.42750000000001;2;1.0;0.0;Oro;0;0.6872232348454111;Medio
C03388;576;1;101.6;101.6;1;0.0;0.0;Bronce;1;0.6872232348454111;Medio
C03179;565;1;93.87;93.87;1;1.0;0.0;Bronce;1;0.6872232348454111;Medio
C03245;86;1;190.41;190.41;1;0.0;0.0;Oro;0;0.6872232348454111;Medio
C04659;511;1;164.85;164.85;1;0.0;0.0;Bronce;1;0.6872232348454111;Medio
C04662;93;2;164.73600000000002;82.36800000000001;1;0.5;0.0;Bronce;1;0.6872232348454111;Medio
C03288;382;1;84.45;84.45;1;0.0;0.0;Plata;1;0.6872232348454111;Medio
C03004;92;2;206.642;103.321;1;0.5;0.0;Plata;0;0.6872232348454111;Medio
C03034;561;2;213.7425;106.87125;2;0.5;0.0;Plata;1;0.6872232348454111;Medio
C01247;50;2;169.34;84.67;2;0.0;0.0;Plata;1;0.6872232348454111;Medio
C04678;166;2;198.95;99.475;2;0.0;0.0;Bronce;1;0.6872232348454111;Medio
C01309;623;1;215.9;215.9;1;0.0;0.0;Plata;1;0.6872232348454111;Medio
C01311;319;1;144.85;144.85;1;0.0;0.0;Plata;1;0.6872232348454111;Medio
C02966;620;1;143.75;143.75;1;0.0;0.0;Plata;1;0.6872232348454111;Medio
C01280;78;2;209.72;104.86;1;0.0;0.0;Oro;1;0.6872232348454111;Medio
C04743;129;2;174.68;87.34;2;0.0;0.0;Plata;1;0.6872232348454111;Medio
C04745;357;2;193.878;96.939;2;0.5;0.0;Oro;1;0.6872232348454111;Medio
C00521;354;2;195.63000000000002;97.81500000000001;2;0.0;0.5;Plata;0;0.6872232348454111;Medio
C04207;269;1;86.61;86.61;1;0.0;0.0;Plata;0;0.6872232348454111;Medio
C04233;146;2;196.30200000000002;98.15100000000001;2;0.5;0.0;Bronce;1;0.6872232348454111;Medio
C04270;324;2;217.32;108.66;1;0.0;0.0;Oro;1;0.6872232348454111;Medio
C04746;198;2;171.79;85.895;2;0.0;0.0;Bronce;0;0.6872232348454111;Medio
C04760;87;1;123.7;123.7;1;0.0;0.0;Oro;0;0.6872232348454111;Medio
C02734;80;2;161.17000000000002;80.58500000000001;2;0.0;0.0;Bronce;1;0.6872232348454111;Medio
C02739;90;2;182.59;91.295;1;0.0;0.0;Bronce;0;0.6872232348454111;Medio
C02540;147;1;139.4;139.4;1;0.0;0.0;Plata;0;0.6872232348454111;Medio
C02580;164;2;177.24;88.62;2;0.0;0.0;Plata;1;0.6872232348454111;Medio
C02377;111;1;103.8;103.8;1;0.0;0.0;Bronce;0;0.6872232348454111;Medio
C02486;111;2;223.385;111.6925;2;0.5;0.0;Bronce;0;0.6872232348454111;Medio
C04854;244;1;103.68;103.68;1;0.0;0.0;Oro;1;0.6872232348454111;Medio
C01691;283;2;180.64;90.32;2;0.0;0.0;Bronce;1;0.6872232348454111;Medio
C04872;157;2;183.07999999999998;91.53999999999999;2;0.0;0.0;Bronce;1;0.6872232348454111;Medio
C01762;394;1;191.36;191.36;1;0.0;0.0;Bronce;1;0.6872232348454111;Medio
C00474;191;1;201.18;201.18;1;0.0;0.0;Bronce;1;0.6872232348454111;Medio
C04283;116;1;142.56;142.56;1;0.0;0.0;Plata;1;0.6872232348454111;Medio
C00448;111;1;123.51;123.51;1;0.0;0.0;Oro;0;0.6872232348454111;Medio
C00459;201;2;202.95;101.475;2;0.0;0.0;Plata;0;0.6872232348454111;Medio
C04313;246;2;178.73000000000002;89.36500000000001;2;0.0;0.0;Bronce;1;0.6872232348454111;Medio
C01893;356;2;180.12;90.06;1;0.5;0.5;Bronce;1;0.6872232348454111;Medio
C00480;38;7;447.228;63.889714285714284;3;0.2857142857142857;0.2857142857142857;Plata;1;0.6346201537571297;Medio
C01794;17;7;261.84;37.40571428571428;6;0.14285714285714285;0.2857142857142857;Oro;1;0.6346201537571297;Medio
C03403;24;6;185.988;30.998;3;0.3333333333333333;0.3333333333333333;Bronce;1;0.6346201537571297;Medio
C04238;21;10;416.622;41.6622;7;0.1;0.4;Plata;0;0.6346201537571297;Medio
C02762;39;5;108.8215;21.7643;5;0.4;0.4;Bronce;0;0.6346201537571297;Medio
C02391;39;7;531.607;75.94385714285714;5;0.2857142857142857;0.42857142857142855;Bronce;1;0.6346201537571297;Medio
C00884;51;6;327.3;54.550000000000004;5;0.0;0.6666666666666666;Bronce;1;0.6346201537571297;Medio
C03638;50;7;321.601;45.943;5;0.14285714285714285;0.2857142857142857;Bronce;1;0.6346201537571297;Medio
C00234;36;8;241.36;30.17;6;0.25;0.375;Oro;1;0.6346201537571297;Medio
C04268;20;5;176.76;35.352;4;0.0;0.4;Bronce;1;0.6346201537571297;Medio
C04275;1;7;487.929;69.70414285714286;4;0.42857142857142855;0.2857142857142857;Oro;1;0.6346201537571297;Medio
C04293;3;5;203.6;40.72;3;0.0;0.4;Plata;0;0.6346201537571297;Medio
C04734;7;9;709.0649999999999;78.785;6;0.4444444444444444;0.3333333333333333;Bronce;0;0.6346201537571297;Medio
C01871;36;9;360.823;40.09144444444444;6;0.1111111111111111;0.3333333333333333;Bronce;0;0.6346201537571297;Medio
C02084;18;10;212.848;21.2848;6;0.3;0.3;Bronce;1;0.6346201537571297;Medio
C01265;17;7;292.619;41.80271428571429;6;0.42857142857142855;0.2857142857142857;Bronce;1;0.6346201537571297;Medio
C00441;20;6;309.742;51.62366666666667;5;0.16666666666666666;0.3333333333333333;Plata;1;0.6346201537571297;Medio
C00442;41;7;247.69;35.38428571428572;5;0.0;0.2857142857142857;Bronce;1;0.6346201537571297;Medio
C01620;22;6;416.13;69.355;5;0.0;0.3333333333333333;Plata;1;0.6346201537571297;Medio
C03925;5;10;494.72249999999997;49.472249999999995;7;0.3;0.3;Plata;0;0.6346201537571297;Medio
C03923;36;10;462.84;46.284;6;0.0;0.3;Bronce;0;0.6346201537571297;Medio
C03667;1;6;388.3035;64.71724999999999;5;0.3333333333333333;0.3333333333333333;Bronce;1;0.6346201537571297;Medio
C00698;26;7;326.32;46.61714285714286;6;0.0;0.2857142857142857;Plata;1;0.6346201537571297;Medio
C01248;42;6;349.796;58.29933333333333;5;0.3333333333333333;0.3333333333333333;Bronce;0;0.6346201537571297;Medio
C02700;26;6;270.22;45.03666666666667;5;0.0;0.3333333333333333;Plata;1;0.6346201537571297;Medio
C04853;29;6;151.918;25.319666666666667;5;0.16666666666666666;0.3333333333333333;Bronce;1;0.6346201537571297;Medio
C00421;47;7;309.28000000000003;44.182857142857145;5;0.14285714285714285;0.2857142857142857;Bronce;0;0.6346201537571297;Medio
C03066;16;5;247.154;49.4308;4;0.4;0.4;Bronce;0;0.6346201537571297;Medio
C04303;49;10;687.595;68.7595;6;0.2;0.3;Bronce;1;0.6346201537571297;Medio
C01360;9;6;402.35;67.05833333333334;4;0.0;0.5;Plata;0;0.6346201537571297;Medio
C04617;31;6;507.95;84.65833333333333;4;0.0;0.3333333333333333;Bronce;0;0.6346201537571297;Medio
C03522;37;7;186.8885;26.69835714285714;6;0.2857142857142857;0.5714285714285714;Plata;1;0.6346201537571297;Medio
C02282;57;5;188.79500000000002;37.759;4;0.2;0.4;Plata;1;0.6346201537571297;Medio
C00320;24;7;266.276;38.03942857142857;4;0.14285714285714285;0.2857142857142857;Plata;1;0.6346201537571297;Medio
C00942;29;7;485.47;69.35285714285715;3;0.0;0.2857142857142857;Bronce;0;0.6346201537571297;Medio
C00163;54;5;174.51;34.902;4;0.0;0.4;Oro;1;0.6346201537571297;Medio
C04605;7;8;267.073;33.384125;6;0.125;0.5;Plata;1;0.6346201537571297;Medio
C03494;45;6;170.0215;28.336916666666667;3;0.3333333333333333;0.3333333333333333;Plata;0;0.6346201537571297;Medio
C04756;15;5;120.358;24.0716;3;0.2;0.4;Bronce;1;0.6346201537571297;Medio
C00551;58;7;363.716;51.959428571428575;6;0.14285714285714285;0.2857142857142857;Oro;0;0.6346201537571297;Medio
C00598;30;7;329.40500000000003;47.057857142857145;6;0.14285714285714285;0.42857142857142855;Bronce;1;0.6346201537571297;Medio
C02215;54;7;506.591;72.37014285714285;5;0.42857142857142855;0.2857142857142857;Plata;0;0.6346201537571297;Medio
C04513;57;9;251.778;27.97533333333333;4;0.2222222222222222;0.3333333333333333;Bronce;0;0.6346201537571297;Medio
C00924;42;7;263.267;37.60957142857143;4;0.42857142857142855;0.2857142857142857;Oro;1;0.6346201537571297;Medio
C02819;44;7;236.47650000000002;33.782357142857144;5;0.42857142857142855;0.2857142857142857;Bronce;1;0.6346201537571297;Medio
C04040;53;7;437.55;62.50714285714286;5;0.0;0.2857142857142857;Bronce;0;0.6346201537571297;Medio
C02909;39;6;242.746;40.45766666666667;5;0.3333333333333333;0.3333333333333333;Bronce;0;0.6346201537571297;Medio
C02917;35;7;173.94;24.84857142857143;4;0.0;0.2857142857142857;Oro;0;0.6346201537571297;Medio
C01325;26;7;166.994;23.856285714285715;4;0.14285714285714285;0.42857142857142855;Plata;1;0.6346201537571297;Medio
C04195;10;5;167.501;33.5002;4;0.4;0.4;Bronce;0;0.6346201537571297;Medio
C03568;13;7;249.61;35.65857142857143;6;0.0;0.2857142857142857;Plata;0;0.6346201537571297;Medio
C03996;46;7;442.04;63.14857142857143;5;0.0;0.2857142857142857;Bronce;0;0.6346201537571297;Medio
C03995;38;7;231.23000000000002;33.03285714285715;4;0.0;0.2857142857142857;Plata;1;0.6346201537571297;Medio
C01314;22;10;579.8824999999999;57.988249999999994;6;0.1;0.3;Bronce;1;0.6346201537571297;Medio
C04517;24;5;215.24;43.048;4;0.4;0.4;Bronce;1;0.6346201537571297;Medio
C02778;36;6;401.218;66.86966666666667;6;0.16666666666666666;0.3333333333333333;Bronce;0;0.6346201537571297;Medio
C02150;3;7;353.0475;50.43535714285714;6;0.42857142857142855;0.2857142857142857;Plata;1;0.6346201537571297;Medio
C04050;41;7;398.205;56.88642857142857;5;0.2857142857142857;0.42857142857142855;Bronce;0;0.6346201537571297;Medio
C04688;54;8;450.779;56.347375;5;0.375;0.375;Black;1;0.6346201537571297;Medio
C01172;36;6;243.01;40.501666666666665;3;0.0;0.3333333333333333;Plata;0;0.6346201537571297;Medio
C01577;35;5;83.961;16.7922;3;0.8;0.4;Bronce;1;0.6346201537571297;Medio
C01192;58;6;244.15;40.69166666666667;5;0.0;0.3333333333333333;Oro;1;0.6346201537571297;Medio
C00728;55;6;347.62;57.93666666666667;3;0.0;0.5;Plata;1;0.6346201537571297;Medio
C03781;33;6;357.7;59.61666666666667;5;0.3333333333333333;0.3333333333333333;Plata;1;0.6346201537571297;Medio
C01985;23;5;212.1105;42.4221;4;0.4;0.4;Bronce;1;0.6346201537571297;Medio
C03164;41;5;291.586;58.3172;4;0.4;0.4;Bronce;1;0.6346201537571297;Medio
C00814;40;7;222.7135;31.816214285714288;6;0.5714285714285714;0.2857142857142857;Bronce;1;0.6346201537571297;Medio
C00287;2;7;386.94;55.277142857142856;5;0.0;0.2857142857142857;Bronce;1;0.6346201537571297;Medio
C04824;98;2;101.70000000000002;50.85000000000001;2;0.0;0.0;Bronce;1;0.6319492282297251;Medio
C04821;292;3;105.16;35.053333333333335;3;0.0;0.3333333333333333;Bronce;0;0.6319492282297251;Medio
C02801;179;3;104.81;34.93666666666667;2;0.0;0.0;Plata;1;0.6319492282297251;Medio
C02803;121;4;104.49099999999999;26.122749999999996;3;0.25;0.0;Bronce;1;0.6319492282297251;Medio
C02804;290;4;274.52;68.63;3;0.0;0.0;Plata;1;0.6319492282297251;Medio
C01403;176;2;76.28;38.14;2;0.0;0.0;Plata;0;0.6319492282297251;Medio
C04816;78;4;275.918;68.9795;3;0.25;0.0;Plata;1;0.6319492282297251;Medio
C04815;66;3;79.013;26.337666666666667;2;0.3333333333333333;0.0;Plata;1;0.6319492282297251;Medio
C04814;85;4;137.1;34.275;3;0.0;0.25;Bronce;0;0.6319492282297251;Medio
C01409;523;2;53.06999999999999;26.534999999999997;2;0.0;0.0;Bronce;0;0.6319492282297251;Medio
C04808;319;3;77.6365;25.878833333333333;3;0.3333333333333333;0.0;Bronce;1;0.6319492282297251;Medio
C01410;87;3;50.61;16.87;3;0.0;0.0;Bronce;1;0.6319492282297251;Medio
C02811;34;3;138.466;46.15533333333334;2;0.3333333333333333;0.3333333333333333;Bronce;0;0.6319492282297251;Medio
C02812;325;2;42.079;21.0395;2;0.5;0.5;Oro;1;0.6319492282297251;Medio
C04807;299;1;57.57;57.57;1;0.0;0.0;Oro;0;0.6319492282297251;Medio
C00138;34;3;60.474;20.157999999999998;3;0.3333333333333333;0.0;Plata;1;0.6319492282297251;Medio
C01404;74;3;70.31;23.436666666666667;3;0.0;0.0;Bronce;0;0.6319492282297251;Medio
C02767;318;1;24.52;24.52;1;0.0;0.0;Plata;1;0.6319492282297251;Medio
C02770;67;3;191.75;63.916666666666664;3;0.3333333333333333;0.0;Bronce;1;0.6319492282297251;Medio
C02774;178;3;112.6825;37.560833333333335;2;0.3333333333333333;0.3333333333333333;Plata;0;0.6319492282297251;Medio
C01521;78;1;21.01;21.01;1;0.0;0.0;Bronce;1;0.6319492282297251;Medio
C01432;80;3;152.65;50.88333333333333;2;0.0;0.0;Bronce;0;0.6319492282297251;Medio
C01520;23;4;163.309;40.82725;4;0.25;0.0;Bronce;1;0.6319492282297251;Medio
C02626;247;4;233.02;58.255;4;0.25;0.0;Bronce;1;0.6319492282297251;Medio
C02775;406;2;125.64;62.82;2;0.0;0.0;Plata;1;0.6319492282297251;Medio
C02625;140;4;226.10000000000002;56.525000000000006;3;0.0;0.0;Bronce;1;0.6319492282297251;Medio
C02815;401;4;76.08;19.02;3;0.0;0.25;Plata;0;0.6319492282297251;Medio
C02781;367;2;45.92;22.96;2;0.0;0.0;Bronce;0;0.6319492282297251;Medio
C02783;433;2;67.9;33.95;2;0.0;0.5;Plata;0;0.6319492282297251;Medio
C02786;266;4;150.089;37.52225;4;0.5;0.25;Bronce;0;0.6319492282297251;Medio
C02790;94;4;76.66499999999999;19.166249999999998;4;0.5;0.25;Plata;0;0.6319492282297251;Medio
C02791;24;2;35.072;17.536;2;0.5;0.0;Bronce;1;0.6319492282297251;Medio
C02792;8;3;49.993;16.664333333333335;3;0.6666666666666666;0.0;Plata;1;0.6319492282297251;Medio
C02798;208;4;225.668;56.417;3;0.5;0.25;Plata;1;0.6319492282297251;Medio
C04831;284;2;35.86;17.93;1;0.0;0.5;Black;1;0.6319492282297251;Medio
C02800;59;3;131.24;43.74666666666667;3;0.0;0.0;Plata;0;0.6319492282297251;Medio
C02623;249;1;36.74;36.74;1;0.0;0.0;Bronce;1;0.6319492282297251;Medio
C02614;401;2;57.17;28.585;1;0.0;0.0;Bronce;0;0.6319492282297251;Medio
C02613;44;4;101.095;25.27375;4;0.25;0.0;Plata;0;0.6319492282297251;Medio
C02833;83;4;205.89999999999998;51.474999999999994;3;0.0;0.0;Plata;0;0.6319492282297251;Medio
C02834;210;3;171.37;57.123333333333335;3;0.0;0.0;Plata;1;0.6319492282297251;Medio
C02839;39;3;102.46000000000001;34.153333333333336;2;0.0;0.3333333333333333;Bronce;0;0.6319492282297251;Medio
C02840;245;2;94.11;47.055;2;0.0;0.0;Bronce;1;0.6319492282297251;Medio
C02842;57;3;166.6;55.53333333333333;2;0.0;0.0;Bronce;1;0.6319492282297251;Medio
C02853;183;2;110.75999999999999;55.379999999999995;2;0.0;0.0;Bronce;1;0.6319492282297251;Medio
C02854;191;1;51.26;51.26;1;0.0;0.0;Bronce;1;0.6319492282297251;Medio
C00137;385;1;31.22;31.22;1;0.0;0.0;Plata;0;0.6319492282297251;Medio
C02609;45;4;126.39999999999999;31.599999999999998;3;0.25;0.0;Bronce;1;0.6319492282297251;Medio
C01374;13;1;72.12;72.12;1;0.0;1.0;Bronce;1;0.6319492282297251;Medio
C02601;71;4;100.06;25.015;4;0.0;0.25;Plata;1;0.6319492282297251;Medio
C02863;72;2;64.646;32.323;2;0.5;0.0;Oro;1;0.6319492282297251;Medio
C01379;153;3;177.80999999999997;59.26999999999999;3;0.0;0.0;Plata;0;0.6319492282297251;Medio
C01382;44;3;97.5415;32.51383333333333;3;0.6666666666666666;0.0;Black;0;0.6319492282297251;Medio
C01383;42;4;184.876;46.219;3;0.25;0.0;Oro;1;0.6319492282297251;Medio
C01384;73;3;140.43;46.81;3;0.0;0.3333333333333333;Plata;1;0.6319492282297251;Medio
C01385;231;1;55.95;55.95;1;0.0;0.0;Bronce;0;0.6319492282297251;Medio
C02862;236;2;119.16;59.58;2;0.0;0.0;Plata;0;0.6319492282297251;Medio
C02855;92;3;195.19400000000002;65.06466666666667;2;0.3333333333333333;0.0;Bronce;1;0.6319492282297251;Medio
C02817;106;4;217.46;54.365;3;0.0;0.0;Bronce;1;0.6319492282297251;Medio
C02765;51;4;196.74;49.185;2;0.0;0.5;Plata;0;0.6319492282297251;Medio
C02821;93;3;202.56;67.52;2;0.0;0.0;Bronce;0;0.6319492282297251;Medio
C01389;404;3;174.14749999999998;58.04916666666666;2;0.3333333333333333;0.0;Plata;0;0.6319492282297251;Medio
C01390;65;3;158.81;52.93666666666667;3;0.0;0.0;Plata;1;0.6319492282297251;Medio
C00134;309;4;272.18899999999996;68.04724999999999;4;0.25;0.25;Bronce;0;0.6319492282297251;Medio
C00132;120;3;214.458;71.486;3;0.3333333333333333;0.3333333333333333;Bronce;1;0.6319492282297251;Medio
C01395;106;1;36.69;36.69;1;0.0;0.0;Plata;1;0.6319492282297251;Medio
C01397;478;2;30.87;15.435;2;0.0;0.0;Oro;0;0.6319492282297251;Medio
C02617;144;3;133.026;44.342000000000006;3;0.6666666666666666;0.6666666666666666;Oro;1;0.6319492282297251;Medio
C01400;87;4;88.966;22.2415;2;0.25;0.0;Oro;0;0.6319492282297251;Medio
C01402;276;3;65.11;21.703333333333333;2;0.0;0.3333333333333333;Plata;1;0.6319492282297251;Medio
C00126;62;3;72.88;24.293333333333333;3;0.0;0.3333333333333333;Bronce;1;0.6319492282297251;Medio
C02824;1;3;62.91;20.97;3;0.0;0.0;Bronce;0;0.6319492282297251;Medio
C00125;53;2;49.93;24.965;2;0.0;0.0;Bronce;1;0.6319492282297251;Medio
C04800;218;4;61.823;15.45575;3;0.25;0.0;Plata;1;0.6319492282297251;Medio
C02825;80;4;196.04999999999998;49.012499999999996;4;0.0;0.0;Bronce;1;0.6319492282297251;Medio
C02826;267;1;16.92;16.92;1;0.0;0.0;Bronce;1;0.6319492282297251;Medio
C02828;312;4;139.5;34.875;4;0.0;0.0;Plata;0;0.6319492282297251;Medio
C02831;138;4;130.046;32.5115;3;0.5;0.0;Black;1;0.6319492282297251;Medio
C00131;284;4;124.653;31.16325;4;0.5;0.25;Plata;1;0.6319492282297251;Medio
C01476;355;3;132.812;44.27066666666667;2;0.3333333333333333;0.0;Bronce;0;0.6319492282297251;Medio
C01479;181;2;57.931;28.9655;2;0.5;0.0;Bronce;1;0.6319492282297251;Medio
C02712;126;4;199.6;49.9;4;0.0;0.25;Plata;1;0.6319492282297251;Medio
C02714;99;3;146.01;48.669999999999995;2;0.0;0.0;Plata;0;0.6319492282297251;Medio
C01509;115;2;73.03;36.515;2;0.0;0.0;Plata;0;0.6319492282297251;Medio
C02715;69;4;157.20999999999998;39.302499999999995;3;0.0;0.0;Plata;0;0.6319492282297251;Medio
C02717;180;4;105.87;26.4675;3;0.0;0.0;Plata;0;0.6319492282297251;Medio
C02721;14;2;54.929500000000004;27.464750000000002;2;0.5;0.5;Bronce;0;0.6319492282297251;Medio
C01501;55;4;166.79;41.6975;4;0.0;0.0;Bronce;0;0.6319492282297251;Medio
C01528;75;4;171.87199999999999;42.967999999999996;3;0.25;0.0;Oro;0;0.6319492282297251;Medio
C02659;570;3;56.336;18.778666666666666;3;0.6666666666666666;0.0;Bronce;1;0.6319492282297251;Medio
C02724;259;3;207.91;69.30333333333333;3;0.0;0.0;Plata;1;0.6319492282297251;Medio
C02725;130;2;62.31;31.155;2;0.0;0.0;Bronce;1;0.6319492282297251;Medio
C01453;1;3;93.396;31.132;3;0.6666666666666666;0.0;Plata;1;0.6319492282297251;Medio
C01458;0;4;262.354;65.5885;3;0.5;0.5;Bronce;0;0.6319492282297251;Medio
C02658;171;1;14.55;14.55;1;0.0;0.0;Plata;0;0.6319492282297251;Medio
C02652;236;2;118.64699999999999;59.323499999999996;2;0.5;0.0;Plata;1;0.6319492282297251;Medio
C02648;57;3;34.63;11.543333333333335;3;0.0;0.0;Bronce;1;0.6319492282297251;Medio
C02644;62;4;135.45;33.8625;3;0.0;0.0;Bronce;0;0.6319492282297251;Medio
C01459;36;3;168.385;56.12833333333333;3;0.3333333333333333;0.0;Bronce;0;0.6319492282297251;Medio
C02661;317;4;110.969;27.74225;2;0.25;0.0;Plata;1;0.6319492282297251;Medio
C02676;243;3;60.97;20.323333333333334;3;0.0;0.0;Bronce;0;0.6319492282297251;Medio
C02677;400;2;98.8;49.4;2;0.0;0.0;Oro;1;0.6319492282297251;Medio
C01485;157;4;104.392;26.098;3;0.25;0.0;Black;0;0.6319492282297251;Medio
C01487;180;2;15.48;7.74;2;0.0;0.0;Plata;1;0.6319492282297251;Medio
C01493;76;3;56.62;18.87333333333333;3;0.0;0.3333333333333333;Plata;1;0.6319492282297251;Medio
C01495;210;4;129.09;32.2725;3;0.25;0.25;Plata;0;0.6319492282297251;Medio
C01496;171;2;49.48;24.74;2;0.0;0.0;Bronce;1;0.6319492282297251;Medio
C02680;312;3;155.034;51.678;3;0.3333333333333333;0.0;Plata;1;0.6319492282297251;Medio
C02683;130;3;41.895;13.965000000000002;3;0.6666666666666666;0.0;Plata;0;0.6319492282297251;Medio
C01474;95;4;105.887;26.47175;2;0.5;0.0;Bronce;1;0.6319492282297251;Medio
C02675;451;2;84.791;42.3955;2;0.5;0.0;Oro;0;0.6319492282297251;Medio
C02694;28;3;210.095;70.03166666666667;3;0.3333333333333333;0.0;Bronce;1;0.6319492282297251;Medio
C02669;26;3;159.15;53.050000000000004;3;0.0;0.0;Bronce;0;0.6319492282297251;Medio
C02695;47;2;43.510000000000005;21.755000000000003;2;0.0;0.0;Plata;1;0.6319492282297251;Medio
C02662;378;3;70.91;23.636666666666667;2;0.0;0.0;Plata;1;0.6319492282297251;Medio
C01511;90;4;167.88;41.97;3;0.25;0.25;Bronce;1;0.6319492282297251;Medio
C02696;126;2;81.82;40.91;2;0.0;0.5;Bronce;1;0.6319492282297251;Medio
C02701;322;2;49.78;24.89;2;0.0;0.0;Plata;1;0.6319492282297251;Medio
C02707;292;4;209.378;52.3445;2;0.75;0.0;Bronce;0;0.6319492282297251;Medio
C01469;203;4;201.298;50.3245;4;0.25;0.0;Bronce;0;0.6319492282297251;Medio
C02685;178;3;83.93799999999999;27.97933333333333;3;0.3333333333333333;0.3333333333333333;Bronce;1;0.6319492282297251;Medio
C04789;102;3;141.54000000000002;47.18000000000001;3;0.3333333333333333;0.0;Oro;1;0.6319492282297251;Medio
C04795;93;3;147.35;49.11666666666667;3;0.0;0.0;Bronce;0;0.6319492282297251;Medio
C04797;105;2;138.46;69.23;2;0.0;0.0;Oro;0;0.6319492282297251;Medio
C04799;99;1;26.160000000000004;26.160000000000004;1;1.0;0.0;Bronce;0;0.6319492282297251;Medio
C02745;161;3;109.71000000000001;36.57;3;0.3333333333333333;0.0;Bronce;0;0.6319492282297251;Medio
C02628;169;2;70.7;35.35;2;0.0;0.5;Oro;0;0.6319492282297251;Medio
C01531;440;3;30.784000000000002;10.261333333333335;3;0.3333333333333333;0.3333333333333333;Bronce;1;0.6319492282297251;Medio
C02748;413;2;62.42;31.21;2;0.0;0.0;Plata;0;0.6319492282297251;Medio
C02753;51;4;218.125;54.53125;3;0.5;0.0;Bronce;1;0.6319492282297251;Medio
C01460;14;3;92.16;30.72;3;0.0;0.0;Oro;0;0.6319492282297251;Medio
C01436;381;2;37.81;18.905;2;0.0;0.0;Bronce;1;0.6319492282297251;Medio
C01444;326;4;285.125;71.28125;3;0.25;0.25;Bronce;1;0.6319492282297251;Medio
C01446;434;1;13.05;13.05;1;0.0;0.0;Plata;1;0.6319492282297251;Medio
C01450;122;2;89.095;44.5475;2;0.5;0.0;Plata;1;0.6319492282297251;Medio
C01451;112;3;104.27000000000001;34.75666666666667;3;0.0;0.0;Plata;0;0.6319492282297251;Medio
C02760;81;4;218.34249999999997;54.58562499999999;4;0.25;0.0;Oro;1;0.6319492282297251;Medio
